DEVICE,X,Y,Z,TimeStamp
Invalid,NaN,NaN,NaN,1696972744
Invalid,NaN,NaN,NaN,1696977060
Invalid,NaN,NaN,NaN,1696980550
Invalid,NaN,NaN,NaN,1696983693
Invalid,NaN,NaN,NaN,1696986932
Invalid,NaN,NaN,NaN,1696990111
Invalid,NaN,NaN,NaN,1696994270
Invalid,NaN,NaN,NaN,1696997850
Invalid,NaN,NaN,NaN,1697002450
Invalid,NaN,NaN,NaN,1697005835
Invalid,NaN,NaN,NaN,1697009394
Invalid,NaN,NaN,NaN,1697013144
Invalid,NaN,NaN,NaN,1697016497
Invalid,NaN,NaN,NaN,1697019852
Invalid,NaN,NaN,NaN,1697023903
Invalid,NaN,NaN,NaN,1697027887
Invalid,NaN,NaN,NaN,1697031437
Invalid,NaN,NaN,NaN,1697034937
Invalid,NaN,NaN,NaN,1697038672
Invalid,NaN,NaN,NaN,1697042261
Invalid,NaN,NaN,NaN,1697047543
Invalid,NaN,NaN,NaN,1697051111
Invalid,NaN,NaN,NaN,1697055410
Invalid,NaN,NaN,NaN,1697059725
Invalid,NaN,NaN,NaN,1697063374
Invalid,NaN,NaN,NaN,1697066645
Invalid,NaN,NaN,NaN,1697070814
Invalid,NaN,NaN,NaN,1697074375
Invalid,NaN,NaN,NaN,1697078433
Invalid,NaN,NaN,NaN,1697082175
Invalid,NaN,NaN,NaN,1697085953
Invalid,NaN,NaN,NaN,1697089722
Invalid,NaN,NaN,NaN,1697093582
Invalid,NaN,NaN,NaN,1697097041
Invalid,NaN,NaN,NaN,1697100363
Invalid,NaN,NaN,NaN,1697106003
Invalid,NaN,NaN,NaN,1697109928
Invalid,NaN,NaN,NaN,1697113613
Invalid,NaN,NaN,NaN,1697117076
Invalid,NaN,NaN,NaN,1697120821
Invalid,NaN,NaN,NaN,1697124853
Invalid,NaN,NaN,NaN,1697128710
Invalid,NaN,NaN,NaN,1697132164
Invalid,NaN,NaN,NaN,1697136413
Invalid,NaN,NaN,NaN,1697140624
Invalid,NaN,NaN,NaN,1697145242
Invalid,NaN,NaN,NaN,1697149742
Invalid,NaN,NaN,NaN,1697154658
Invalid,NaN,NaN,NaN,1697158929
Invalid,NaN,NaN,NaN,1697167489
Invalid,NaN,NaN,NaN,1697171873
Invalid,NaN,NaN,NaN,1697175869
Invalid,NaN,NaN,NaN,1697180038
Invalid,NaN,NaN,NaN,1697184811
Invalid,NaN,NaN,NaN,1697188519
Invalid,NaN,NaN,NaN,1697192489
Invalid,NaN,NaN,NaN,1697196323
Invalid,NaN,NaN,NaN,1697200843
Invalid,NaN,NaN,NaN,1697204476
Invalid,NaN,NaN,NaN,1697208198
Invalid,NaN,NaN,NaN,1697212760
Invalid,NaN,NaN,NaN,1697218212
Invalid,NaN,NaN,NaN,1697222111
Invalid,NaN,NaN,NaN,1697226276
Invalid,NaN,NaN,NaN,1697230832
Invalid,NaN,NaN,NaN,1697234558
Invalid,NaN,NaN,NaN,1697238379
Invalid,NaN,NaN,NaN,1697242861
Invalid,NaN,NaN,NaN,1697249423
Invalid,NaN,NaN,NaN,1697254091
Invalid,NaN,NaN,NaN,1697258651
Invalid,NaN,NaN,NaN,1697263566
Invalid,NaN,NaN,NaN,1697267547
Invalid,NaN,NaN,NaN,1697272620
Invalid,NaN,NaN,NaN,1697277821
Invalid,NaN,NaN,NaN,1697281797
Invalid,NaN,NaN,NaN,1697285918
Invalid,NaN,NaN,NaN,1697290589
Invalid,NaN,NaN,NaN,1697295533
Invalid,NaN,NaN,NaN,1697300444
Invalid,NaN,NaN,NaN,1697304169
Invalid,NaN,NaN,NaN,1697307684
Invalid,NaN,NaN,NaN,1697312263
Invalid,NaN,NaN,NaN,1697316157
Invalid,NaN,NaN,NaN,1697319822
Invalid,NaN,NaN,NaN,1697323322
Invalid,NaN,NaN,NaN,1697327442
