DEVICE,X,Y,Z,TimeStamp
Valid,-26.1657,48.56904,726.9005,3124287322
Valid,-26.41067,48.52307,726.8701,3124299996
Valid,-26.62459,48.40246,726.8912,3124307748
Valid,-26.82099,48.28564,726.8533,3124315522
Valid,-27.08442,48.26667,726.8724,3124322775
Valid,-27.30704,48.18678,726.9325,3124329339
Valid,-27.5048,48.08011,726.9331,3124337290
Valid,-27.76205,48.04061,726.9865,3124345895
Valid,-27.98327,47.95217,727.0677,3124353866
Valid,-28.20787,47.73517,727.2092,3124362330
Valid,-28.4051,47.55767,727.3338,3124370846
Valid,-28.63597,47.40554,727.6855,3124378947
Valid,-28.89936,47.28954,727.9412,3124387341
Valid,-29.19583,47.24937,728.1625,3124401012
Valid,-29.44676,47.14367,728.4485,3124409024
Valid,-29.66042,47.04409,728.3788,3124415972
Valid,-29.90866,46.99688,728.2206,3124421940
Valid,-30.13484,46.90676,728.3289,3124429052
Valid,-30.35113,46.7923,728.3895,3124437285
Valid,-30.53872,46.85643,728.5524,3124445674
Valid,-30.66003,46.88608,728.8159,3124453856
Valid,-30.83591,47.00229,731.0804,3124462332
Valid,-31.09735,47.01919,732.2503,3124470899
Valid,-31.27413,46.91764,731.6652,3124478859
Valid,-31.45868,46.73607,730.7136,3124487482
Valid,-31.68226,46.69307,730.6862,3124495660
Valid,-31.84301,46.62889,730.7056,3124503860
Valid,-32.01196,46.56559,730.737,3124512419
Valid,-32.20892,46.5559,730.8513,3124525652
Valid,-32.36108,46.51076,730.9868,3124533688
Valid,-32.51047,46.3996,731.109,3124541023
Valid,-32.68773,46.36338,731.251,3124546856
Valid,-32.80947,46.34782,731.3879,3124553996
Valid,-32.94069,46.27368,731.4669,3124562348
Valid,-33.10256,46.21224,731.6443,3124570680
Valid,-33.22616,46.17347,731.876,3124578880
Valid,-33.35514,46.13417,732.0589,3124587296
Valid,-33.51228,46.12764,732.2752,3124600821
Valid,-33.63751,46.09632,732.4959,3124608526
Valid,-33.72626,46.04819,732.6345,3124614252
Valid,-33.88919,46.08906,732.8171,3124621078
Valid,-34.03907,46.10376,733.6237,3124628908
Valid,-34.14731,45.98379,733.6586,3124637383
Valid,-34.31234,45.98171,733.7305,3124646021
Valid,-34.43154,46.00324,733.8106,3124654277
Valid,-34.52373,45.97863,733.8093,3124662995
Valid,-34.68018,45.93245,733.8167,3124671043
Valid,-34.78418,45.87564,733.8445,3124679308
Valid,-34.87314,45.84843,733.8073,3124687899
Valid,-35.02615,45.83018,733.8053,3124695637
Valid,-35.11699,45.73555,733.8196,3124703918
Valid,-35.20696,45.62436,733.7448,3124712288
Valid,-35.34603,45.61972,733.6953,3124720698
Valid,-35.44591,45.59021,733.676,3124728778
Valid,-35.53268,45.50869,733.5764,3124737296
Valid,-35.6617,45.48143,733.4929,3124745612
Valid,-35.76242,45.47573,733.4449,3124758651
Valid,-35.82992,45.41934,733.3497,3124767138
Valid,-35.9625,45.36965,733.3163,3124773785
Valid,-36.03413,45.33104,733.3201,3124779991
Valid,-36.10537,45.31644,733.2766,3124787658
Valid,-36.20877,45.35015,733.2877,3124796031
Valid,-36.28013,45.31382,733.3552,3124808631
Valid,-36.33711,45.24178,733.3788,3124814894
Valid,-36.42561,45.28973,733.459,3124821645
Valid,-36.48738,45.30124,733.5775,3124832600
Valid,-36.53104,45.23642,733.6704,3124838507
Valid,-36.60424,45.22461,733.8087,3124845990
Valid,-36.64896,45.23452,733.9627,3124858689
Valid,-36.68335,45.21625,734.0682,3124864837
Valid,-36.7574,45.20655,734.2288,3124871505
Valid,-36.78378,45.18233,734.4254,3124882567
Valid,-36.68296,45.20678,734.5825,3124888601
Valid,-36.51986,45.2485,734.8016,3124895903
Valid,-36.37133,45.26876,735.0516,3124903941
Valid,-36.31956,45.28806,735.2365,3124912540
Valid,-36.37506,45.36291,735.4722,3124920695
Valid,-36.41201,45.37749,735.7177,3124928880
Valid,-36.41974,45.34663,735.892,3124937378
Valid,-36.46394,45.37247,736.1061,3124945850
Valid,-36.48092,45.39437,736.2969,3124953974
Valid,-36.48519,45.39037,736.4362,3124962158
Valid,-36.52587,45.40576,736.6458,3124970688
Valid,-36.54167,45.40566,736.898,3124983791
Valid,-36.55287,45.42087,737.0953,3124992242
Valid,-36.60112,45.45821,737.3489,3124999191
Valid,-36.62354,45.45158,737.6216,3125007636
Valid,-36.62603,45.42955,737.825,3125013736
Valid,-36.68302,45.48683,738.0759,3125021016
Valid,-36.697,45.51237,738.3506,3125032836
Valid,-36.69113,45.4824,738.5602,3125038759
Valid,-36.74653,45.50025,738.8192,3125046082
Valid,-36.75504,45.569,739.0571,3125053962
Valid,-36.74022,45.61097,739.1942,3125062389
Valid,-36.78528,45.6129,739.3378,3125070883
Valid,-36.77807,45.58182,739.4599,3125083711
Valid,-36.75912,45.59534,739.4767,3125091991
Valid,-36.79801,45.65667,739.5067,3125097660
Valid,-36.78863,45.66332,739.5411,3125104352
Valid,-36.76427,45.62843,739.4821,3125112177
Valid,-36.79676,45.65658,739.4433,3125120688
Valid,-36.78082,45.69235,739.4103,3125133433
Valid,-36.74699,45.67171,739.3011,3125141892
Valid,-36.77375,45.65583,739.2289,3125147499
Valid,-36.7546,45.66689,739.1738,3125157678
Valid,-36.71095,45.65881,739.0505,3125163947
Valid,-36.7383,45.64795,738.9869,3125171088
Valid,-36.7186,45.61094,738.9619,3125182727
Valid,-36.67986,45.59823,738.8815,3125188778
Valid,-36.70609,45.65694,738.8568,3125196077
Valid,-36.72047,45.6557,738.8641,3125207969
Valid,-36.76513,45.58292,738.8047,3125214593
Valid,-36.88157,45.5813,738.7846,3125221005
Valid,-36.91385,45.59695,738.7925,3125228890
Valid,-36.9066,45.59314,738.7374,3125237252
Valid,-36.94488,45.58318,738.7178,3125245741
Valid,-36.93844,45.54546,738.7205,3125258765
Valid,-36.93008,45.53439,738.6507,3125266805
Valid,-36.96928,45.54278,738.6227,3125272715
Valid,-36.97191,45.51927,738.6498,3125282882
Valid,-36.974,45.50449,738.6258,3125288652
Valid,-37.02179,45.54644,738.6664,3125296173
Valid,-37.02442,45.5631,738.7521,3125307834
Valid,-37.02566,45.52442,738.7927,3125314195
Valid,-37.07191,45.52875,738.8842,3125321025
Valid,-37.06594,45.54495,739.0051,3125332850
Valid,-37.05316,45.53858,739.0724,3125338676
Valid,-37.10067,45.52468,739.1929,3125346095
Valid,-37.08921,45.51327,739.332,3125358710
Valid,-37.06699,45.51871,739.3995,3125365322
Valid,-37.11402,45.55263,739.4846,3125371831
Valid,-37.10535,45.52049,739.5684,3125382813
Valid,-37.13241,45.33637,739.5538,3125388761
Valid,-37.25098,45.13792,739.0054,3125396074
Valid,-37.37806,44.89285,738.9242,3125407683
Valid,-37.50429,44.58788,738.8212,3125413679
Valid,-37.72432,44.30038,738.7242,3125421111
Valid,-37.88362,44.04308,738.5455,3125429015
Valid,-37.9943,43.81357,738.1873,3125437289
Valid,-38.2415,43.64056,737.8721,3125445681
Valid,-38.4336,43.50346,737.5527,3125458852
Valid,-38.56752,43.39355,736.7039,3125466864
Valid,-38.81432,43.24916,735.6534,3125472627
Valid,-39.07721,43.17582,736.7941,3125482935
Valid,-39.23557,43.0209,736.4962,3125488930
Valid,-39.51567,42.90783,736.0816,3125496118
Valid,-39.73941,42.83656,736.0482,3125507733
Valid,-39.9002,42.69896,735.8955,3125513781
